player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid
Takefusa Kubo,219271.0,2.0,132.0,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,Takefusa,Kubo,2001-06-04,25.25,188.0,14.0,Forward,Winger,1qkep5ck252k1g3oqza5ygh61,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,24.0,272.383,17.0,184.38,0.0,0.0,0.0,0.0,11.349,10.846,1.0,1.0,6.0,0.0,0.0,18.0,11.0,61.111,1.0,0.0,0.0,,,,,,,,,,219271.0,132.0,2.0,1.0,1.0,3.13,0.0,0.102,0.102,0.0,0.0,Takefusa,Kubo,2001-06-04,25.25,188.0,14.0,Forward,Winger,1qkep5ck252k1g3oqza5ygh61,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,219271.0,132.0,2.0,32.0,24.0,75.0,9.0,5.0,55.56,1.0,0.0,0.0,0.0,0.0,0.0,Takefusa,Kubo,2001-06-04,25.25,188.0,14.0,Forward,Winger,1qkep5ck252k1g3oqza5ygh61,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,219271,1qkep5ck252k1g3oqza5ygh61
Tani Oluwaseyi,565686.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tani,Oluwaseyi,2000-05-15,26.3,449.0,21.0,Forward,Striker,2mhvgtcem9qn2yzobtkqiegpg,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,2.0,26.06,1.0,10.08,0.0,0.0,0.0,0.0,13.03,10.08,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,100.0,,,,,,,,,,565686.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tani,Oluwaseyi,2000-05-15,26.3,449.0,21.0,Forward,Striker,2mhvgtcem9qn2yzobtkqiegpg,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,565686.0,6.0,1.0,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tani,Oluwaseyi,2000-05-15,26.3,449.0,21.0,Forward,Striker,2mhvgtcem9qn2yzobtkqiegpg,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,565686,2mhvgtcem9qn2yzobtkqiegpg
Tete Morente,429644.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,José Antonio,Morente Oliva,1996-12-04,29.75,954.0,20.0,Forward,Winger,1i9mqbswolg91evnmsrf5katx,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,7.0,108.004,4.0,59.85,0.0,0.0,0.0,0.0,15.429,14.962,1.0,1.0,3.0,0.0,1.0,9.0,3.0,33.333,1.0,1.0,100.0,,,,,,,,,,429644.0,94.0,2.0,0.0,0.0,0.0,0.0,0.017,0.017,0.0,0.0,José Antonio,Morente Oliva,1996-12-04,29.75,954.0,20.0,Forward,Winger,1i9mqbswolg91evnmsrf5katx,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,429644.0,94.0,2.0,31.0,22.0,70.97,19.0,10.0,52.63,6.0,0.0,0.0,0.0,0.0,0.0,José Antonio,Morente Oliva,1996-12-04,29.75,954.0,20.0,Forward,Winger,1i9mqbswolg91evnmsrf5katx,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,429644,1i9mqbswolg91evnmsrf5katx
Teun Gijselhart,560616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teun,Gijselhart,2005-04-06,21.41,180.0,34.0,Midfielder,Central Midfielder,560616,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,560616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teun,Gijselhart,2005-04-06,21.41,180.0,34.0,Midfielder,Central Midfielder,560616,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,560616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teun,Gijselhart,2005-04-06,21.41,180.0,34.0,Midfielder,Central Midfielder,560616,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,560616,560616
Thiago Fernández,575889.0,1.0,78.0,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,Thiago,Fernández,2004-04-03,22.41,855.0,24.0,Forward,Winger,9xyhn7xadm9zl908lonnj0x04,4grc9qgcvusllap8h5j6gc5h5,Levante UD,Levante,Levante,LEV,7.0,83.174,6.0,63.0,0.0,0.0,0.0,0.0,11.882,10.5,2.0,1.0,1.0,0.0,0.0,4.0,3.0,75.0,1.0,0.0,0.0,,,,,,,,,,575889.0,78.0,1.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,Thiago,Fernández,2004-04-03,22.41,855.0,24.0,Forward,Winger,9xyhn7xadm9zl908lonnj0x04,4grc9qgcvusllap8h5j6gc5h5,Levante UD,Levante,Levante,LEV,575889.0,78.0,1.0,15.0,11.0,73.33,7.0,3.0,42.86,1.0,0.0,0.0,0.0,0.0,0.0,Thiago,Fernández,2004-04-03,22.41,855.0,24.0,Forward,Winger,9xyhn7xadm9zl908lonnj0x04,4grc9qgcvusllap8h5j6gc5h5,Levante UD,Levante,Levante,LEV,575889,9xyhn7xadm9zl908lonnj0x04
Thibaut Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,100.0,0.0,2.0,4.0,66.67,-0.65,0.5,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60772,6crmq7vzqts58wg196q48sc7p
Toni Martínez,178867.0,2.0,180.0,0.0,1.69,-1.69,7.0,0.0,0.0,0.24,Toni,Martínez,1997-06-30,29.18,173.0,11.0,Forward,Striker,1nd8l0ofw9x779c0ufwbbo4ph,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,4.0,64.518,1.0,34.335,0.0,0.0,0.0,0.0,16.13,34.335,2.0,0.0,1.0,0.0,6.0,14.0,5.0,35.714,15.0,8.0,53.333,,,,,,,,,,178867.0,180.0,2.0,4.0,4.0,16.67,0.0,0.023,0.023,0.0,0.0,Toni,Martínez,1997-06-30,29.18,173.0,11.0,Forward,Striker,1nd8l0ofw9x779c0ufwbbo4ph,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,178867.0,180.0,2.0,25.0,18.0,72.0,13.0,9.0,69.23,0.0,0.0,0.0,0.0,0.0,0.0,Toni,Martínez,1997-06-30,29.18,173.0,11.0,Forward,Striker,1nd8l0ofw9x779c0ufwbbo4ph,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,178867,1nd8l0ofw9x779c0ufwbbo4ph
Trent Alexander-Arnold,169187.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trent,Alexander-Arnold,1998-10-07,27.91,186.0,12.0,Defender,Full Back,19z8jmren3eytg7fbuzqv73kl,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,2.0,16.023,0.0,-6.72,0.0,0.0,0.0,0.0,8.012,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,,,,,,,,,,169187.0,10.0,1.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,Trent,Alexander-Arnold,1998-10-07,27.91,186.0,12.0,Defender,Full Back,19z8jmren3eytg7fbuzqv73kl,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,169187.0,10.0,1.0,11.0,7.0,63.64,3.0,2.0,66.67,1.0,1.0,100.0,0.0,0.0,0.0,Trent,Alexander-Arnold,1998-10-07,27.91,186.0,12.0,Defender,Full Back,19z8jmren3eytg7fbuzqv73kl,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,169187,19z8jmren3eytg7fbuzqv73kl
Troy Parrott,447235.0,1.0,19.0,0.0,0.1,-0.1,1.0,0.0,0.0,0.1,Troy,Parrott,2002-02-04,24.58,185.0,19.0,Forward,Striker,59ynmlwky3h6m9g2r7a8igi96,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,2.0,29.157,1.0,7.98,1.0,0.0,0.0,0.0,14.578,7.98,1.0,0.0,1.0,0.0,2.0,1.0,1.0,100.0,0.0,0.0,0.0,,,,,,,,,,447235.0,19.0,1.0,1.0,1.0,20.0,0.0,0.006,0.006,0.0,0.0,Troy,Parrott,2002-02-04,24.58,185.0,19.0,Forward,Striker,59ynmlwky3h6m9g2r7a8igi96,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,447235.0,19.0,1.0,5.0,4.0,80.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Troy,Parrott,2002-02-04,24.58,185.0,19.0,Forward,Striker,59ynmlwky3h6m9g2r7a8igi96,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,447235,59ynmlwky3h6m9g2r7a8igi96
Tyrhys Dolan,420926.0,2.0,171.0,1.0,0.21,0.79,4.0,1.0,25.0,0.05,Tyrhys,Dolan,2001-12-28,24.68,177.0,24.0,Forward,Winger,bce703taa20nxg814t2giuei,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,30.0,379.346,22.0,269.955,3.0,1.0,0.0,0.0,12.645,12.271,2.0,4.0,14.0,0.0,1.0,16.0,4.0,25.0,0.0,0.0,0.0,,,,,,,,,,420926.0,171.0,2.0,0.0,0.0,0.0,0.0,0.142,0.142,0.0,0.0,Tyrhys,Dolan,2001-12-28,24.68,177.0,24.0,Forward,Winger,bce703taa20nxg814t2giuei,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,420926.0,171.0,2.0,50.0,42.0,84.0,21.0,16.0,76.19,7.0,1.0,14.29,0.0,0.0,0.0,Tyrhys,Dolan,2001-12-28,24.68,177.0,24.0,Forward,Winger,bce703taa20nxg814t2giuei,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,420926,bce703taa20nxg814t2giuei
Umar Sadiq,196878.0,2.0,68.0,0.0,0.47,-0.47,1.0,1.0,0.0,0.47,Umar,Sadiq,1997-02-02,29.58,191.0,6.0,Forward,Striker,dtvmsnqlzn5672xb54zj8u7dh,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,8.0,99.088,3.0,25.2,0.0,0.0,0.0,0.0,12.386,8.4,0.0,0.0,2.0,0.0,0.0,8.0,2.0,25.0,4.0,1.0,25.0,,,,,,,,,,196878.0,68.0,2.0,0.0,0.0,0.0,0.0,0.007,0.007,0.0,0.0,Umar,Sadiq,1997-02-02,29.58,191.0,6.0,Forward,Striker,dtvmsnqlzn5672xb54zj8u7dh,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,196878.0,68.0,2.0,13.0,9.0,69.23,8.0,5.0,62.5,1.0,0.0,0.0,0.0,0.0,0.0,Umar,Sadiq,1997-02-02,29.58,191.0,6.0,Forward,Striker,dtvmsnqlzn5672xb54zj8u7dh,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,196878,dtvmsnqlzn5672xb54zj8u7dh
Umaru,691630.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Umaru,Konare Tounkara,2004-08-10,22.06,954.0,36.0,Forward,Striker,5js5j1xu09t7cfq0japzs7z84,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,1.0,6.706,0.0,2.415,0.0,0.0,0.0,0.0,6.706,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,100.0,,,,,,,,,,691630.0,21.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Umaru,Konare Tounkara,2004-08-10,22.06,954.0,36.0,Forward,Striker,5js5j1xu09t7cfq0japzs7z84,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,691630.0,21.0,1.0,4.0,3.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Umaru,Konare Tounkara,2004-08-10,22.06,954.0,36.0,Forward,Striker,5js5j1xu09t7cfq0japzs7z84,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,691630,5js5j1xu09t7cfq0japzs7z84
Unai López,183462.0,2.0,168.0,0.0,0.03,-0.03,1.0,1.0,0.0,0.03,Unai,López,1995-10-30,30.85,184.0,8.0,Midfielder,Central Midfielder,u04ao1ldrjjesgqq52o7ghqt,3budh3j9xivsid3ptm8ptpy4k,Rayo Vallecano de Madrid,Rayo Vallecano,Rayo,RAY,25.0,224.036,9.0,46.935,1.0,0.0,0.0,0.0,8.961,5.215,4.0,2.0,10.0,4.0,3.0,18.0,8.0,44.444,7.0,4.0,57.143,,,,,,,,,,183462.0,168.0,2.0,5.0,2.0,2.56,60.0,0.195,0.027,0.0,0.0,Unai,López,1995-10-30,30.85,184.0,8.0,Midfielder,Central Midfielder,u04ao1ldrjjesgqq52o7ghqt,3budh3j9xivsid3ptm8ptpy4k,Rayo Vallecano de Madrid,Rayo Vallecano,Rayo,RAY,183462.0,168.0,2.0,82.0,66.0,80.49,21.0,13.0,61.9,3.0,0.0,0.0,0.0,0.0,0.0,Unai,López,1995-10-30,30.85,184.0,8.0,Midfielder,Central Midfielder,u04ao1ldrjjesgqq52o7ghqt,3budh3j9xivsid3ptm8ptpy4k,Rayo Vallecano de Madrid,Rayo Vallecano,Rayo,RAY,183462,u04ao1ldrjjesgqq52o7ghqt
Unai Núñez,242830.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unai,Núñez,1997-01-30,29.59,177.0,14.0,Defender,Central Defender,e8s9ssopq5nmp51zymvqp8jbp,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,16.0,128.959,8.0,48.51,0.0,0.0,0.0,0.0,8.06,6.064,2.0,0.0,10.0,3.0,11.0,3.0,3.0,100.0,4.0,3.0,75.0,,,,,,,,,,242830.0,180.0,2.0,0.0,0.0,0.0,0.0,0.007,0.007,0.0,0.0,Unai,Núñez,1997-01-30,29.59,177.0,14.0,Defender,Central Defender,e8s9ssopq5nmp51zymvqp8jbp,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,242830.0,180.0,2.0,109.0,102.0,93.58,4.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unai,Núñez,1997-01-30,29.59,177.0,14.0,Defender,Central Defender,e8s9ssopq5nmp51zymvqp8jbp,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,242830,e8s9ssopq5nmp51zymvqp8jbp
Unai Santos,672686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unai,Santos,2005-11-02,20.83,450.0,35.0,Defender,0,672686,2l0ldgiwsgb8d6y3z0sfgjzyj,CA Osasuna,Osasuna,Osasuna,OSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,672686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unai,Santos,2005-11-02,20.83,450.0,35.0,Defender,0,672686,2l0ldgiwsgb8d6y3z0sfgjzyj,CA Osasuna,Osasuna,Osasuna,OSA,672686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unai,Santos,2005-11-02,20.83,450.0,35.0,Defender,0,672686,2l0ldgiwsgb8d6y3z0sfgjzyj,CA Osasuna,Osasuna,Osasuna,OSA,672686,672686
Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,0.0,3.0,2.0,40.0,-1.35,0.33,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212769,4vlurpsi44g09g159t61u83bp
Urko González de Zárate,514204.0,2.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urko,González de Zárate Quirós,2001-03-20,25.45,177.0,4.0,Midfielder,Defensive Midfielder,7y8ns61qioqu7kfsqzkvkwhuy,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,17.0,194.397,10.0,101.535,0.0,0.0,0.0,0.0,11.435,10.154,1.0,2.0,7.0,0.0,2.0,11.0,4.0,36.364,0.0,0.0,0.0,,,,,,,,,,514204.0,147.0,2.0,1.0,1.0,1.75,0.0,0.035,0.035,0.0,0.0,Urko,González de Zárate Quirós,2001-03-20,25.45,177.0,4.0,Midfielder,Defensive Midfielder,7y8ns61qioqu7kfsqzkvkwhuy,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,514204.0,147.0,2.0,59.0,55.0,93.22,15.0,13.0,86.67,0.0,0.0,0.0,0.0,0.0,0.0,Urko,González de Zárate Quirós,2001-03-20,25.45,177.0,4.0,Midfielder,Defensive Midfielder,7y8ns61qioqu7kfsqzkvkwhuy,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,514204,7y8ns61qioqu7kfsqzkvkwhuy
Valentín Gómez,570931.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valentín,Gómez,2003-06-26,23.19,185.0,16.0,Defender,Central Defender,79u84y1eb01yyp8mhpej75q1g,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,10.0,93.637,6.0,59.01,0.0,0.0,0.0,0.0,9.364,9.835,3.0,2.0,3.0,0.0,9.0,8.0,5.0,62.5,3.0,1.0,33.333,,,,,,,,,,570931.0,90.0,1.0,1.0,1.0,1.72,0.0,0.008,0.008,0.0,0.0,Valentín,Gómez,2003-06-26,23.19,185.0,16.0,Defender,Central Defender,79u84y1eb01yyp8mhpej75q1g,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,570931.0,90.0,1.0,62.0,58.0,93.55,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Valentín,Gómez,2003-06-26,23.19,185.0,16.0,Defender,Central Defender,79u84y1eb01yyp8mhpej75q1g,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,570931,79u84y1eb01yyp8mhpej75q1g
Vanja Drkusic,462097.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vanja,Drkusic,1999-10-30,26.84,177.0,16.0,Defender,Central Defender,86b832s2snkdxxfh3ms1zdqzt,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,66.667,0.0,0.0,0.0,,,,,,,,,,462097.0,24.0,1.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,Vanja,Drkusic,1999-10-30,26.84,177.0,16.0,Defender,Central Defender,86b832s2snkdxxfh3ms1zdqzt,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,462097.0,24.0,1.0,9.0,7.0,77.78,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Vanja,Drkusic,1999-10-30,26.84,177.0,16.0,Defender,Central Defender,86b832s2snkdxxfh3ms1zdqzt,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,462097,86b832s2snkdxxfh3ms1zdqzt
Ville Koski,519810.0,2.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ville,Koski,2002-01-27,24.6,173.0,16.0,Defender,Central Defender,5ol17485ecah0trdmkw3byqne,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,17.0,220.385,10.0,84.21,0.0,0.0,0.0,0.0,12.964,8.421,1.0,2.0,1.0,0.0,8.0,2.0,2.0,100.0,6.0,3.0,50.0,,,,,,,,,,519810.0,170.0,2.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,Ville,Koski,2002-01-27,24.6,173.0,16.0,Defender,Central Defender,5ol17485ecah0trdmkw3byqne,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,519810.0,170.0,2.0,80.0,72.0,90.0,3.0,1.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Ville,Koski,2002-01-27,24.6,173.0,16.0,Defender,Central Defender,5ol17485ecah0trdmkw3byqne,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,519810,5ol17485ecah0trdmkw3byqne
Vinícius Júnior,246333.0,2.0,174.0,1.0,1.12,-0.12,5.0,2.0,20.0,0.22,Vinícius José,Paixão de Oliveira Júnior,2000-07-12,26.14,186.0,7.0,Forward,Winger,b4witgokm49tidm1a83qcvbop,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,33.0,463.778,22.0,225.435,3.0,0.0,2.0,1.0,14.054,10.247,1.0,0.0,3.0,0.0,0.0,24.0,15.0,62.5,0.0,0.0,0.0,,,,,,,,,,246333.0,174.0,2.0,2.0,1.0,2.33,0.0,0.374,0.373,1.0,0.0,Vinícius José,Paixão de Oliveira Júnior,2000-07-12,26.14,186.0,7.0,Forward,Winger,b4witgokm49tidm1a83qcvbop,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,246333.0,174.0,2.0,44.0,33.0,75.0,30.0,20.0,66.67,4.0,0.0,0.0,2.0,1.0,50.0,Vinícius José,Paixão de Oliveira Júnior,2000-07-12,26.14,186.0,7.0,Forward,Winger,b4witgokm49tidm1a83qcvbop,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,246333,b4witgokm49tidm1a83qcvbop
Víctor Chust,437463.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Víctor,Chust,2000-03-05,26.5,954.0,23.0,Defender,Central Defender,8nbnru9t2qxaotxw0hiaocdt5,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,44.0,445.756,21.0,141.645,0.0,0.0,0.0,0.0,10.131,6.745,4.0,2.0,14.0,0.0,7.0,6.0,4.0,66.667,3.0,2.0,66.667,,,,,,,,,,437463.0,180.0,2.0,2.0,1.0,0.72,50.0,0.316,0.218,0.0,0.0,Víctor,Chust,2000-03-05,26.5,954.0,23.0,Defender,Central Defender,8nbnru9t2qxaotxw0hiaocdt5,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,437463.0,180.0,2.0,141.0,129.0,91.49,21.0,15.0,71.43,2.0,0.0,0.0,1.0,1.0,100.0,Víctor,Chust,2000-03-05,26.5,954.0,23.0,Defender,Central Defender,8nbnru9t2qxaotxw0hiaocdt5,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,437463,8nbnru9t2qxaotxw0hiaocdt5
