canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
475561,Eduardo Camavinga,Real Madrid,existing,475561.0,369109.0,1015185.0
168636,Enes Ünal,Bournemouth,existing,168636.0,134695.0,464486.0
437677,Enzo Boyomo,Osasuna,existing,437677.0,,
432656,Eric García,Barcelona,existing,432656.0,368091.0,940573.0
536916,Facundo Buonanotte,Leeds,existing,536916.0,,1336566.0
536884,Federico Redondo,Elche,existing,536884.0,419616.0,1277343.0
223255,Federico Valverde,Real Madrid,existing,223255.0,344644.0,743533.0
551086,Fermín López,Barcelona,existing,551086.0,463838.0,1404415.0
464575,Ferran Jutglà,Celta Vigo,existing,464575.0,396158.0,1102732.0
242169,Filip Ugrinic,Valencia,existing,242169.0,379684.0,800615.0
77359,Florian Lejeune,Rayo Vallecano,existing,77359.0,80758.0,184521.0
227166,Fran García,Real Madrid,existing,227166.0,422957.0,
466057,Fran Pérez,Rayo Vallecano,existing,466057.0,444265.0,1284430.0
213102,Gabriel Suazo,Sevilla,existing,213102.0,286080.0,659490.0
500046,Gavi,Barcelona,existing,500046.0,422937.0,1279040.0
499209,Georges Mikautadze,Villarreal,existing,499209.0,389020.0,1117069.0
523234,Gerard Martín,Barcelona,existing,523234.0,512879.0,1598982.0
93721,Gerard Moreno,Villarreal,existing,93721.0,97659.0,246438.0
467020,Germán Valera,Elche,existing,467020.0,390240.0,1102708.0
451017,Giorgi Tsitaishvili,Metz,existing,451017.0,,939061.0
482652,Giuliano Simeone,Atletico Madrid,existing,482652.0,422918.0,1226147.0
450782,Gonzalo Villar,Elche,existing,450782.0,357388.0,881773.0
181284,Gonçalo Guedes,Real Sociedad,existing,181284.0,247995.0,536455.0
632509,Gorka Carrera,Real Sociedad,existing,632509.0,,1431291.0
