canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
new_2026_108,Ayyoub Bouaddi,Manchester City,new_linked_full,637238.0,504830.0,1561552.0
new_2026_115,Bazoumana Touré,Newcastle United,new_linked_full,611665.0,551965.0,1624586.0
new_2026_0,Christos Tzolis,Arsenal,new_linked_full,439509.0,399296.0,1157237.0
new_2026_123,Conor Gallagher,Tottenham Hotspur,new_linked_full,232787.0,375621.0,966027.0
new_2026_14,Costinha,Brighton and Hove Albion,new_linked_full,451490.0,395954.0,1079456.0
new_2026_52,César Palacios,Fulham,new_linked_full,571779.0,534901.0,1403691.0
new_2026_7,Daniel Jebbison,Bournemouth,new_linked_full,523700.0,415163.0,1253827.0
new_2026_23,Geovany Quenda,Chelsea,new_linked_full,593117.0,509068.0,1530314.0
new_2026_53,Gonzalo García,Fulham,new_linked_full,551466.0,498798.0,1413847.0
new_2026_51,Hayden Hackney,Everton,new_linked_full,244860.0,388651.0,982394.0
new_2026_15,Ibrahim Osman,Brighton and Hove Albion,new_linked_full,612855.0,519755.0,1215410.0
new_2026_46,Jaydee Canvot,Crystal Palace,new_linked_full,651426.0,531676.0,1664722.0
new_2026_102,Jérémy Jacquet,Liverpool,new_linked_full,606702.0,468827.0,1473534.0
new_2026_109,Kaden Braithwaite,Manchester City,new_linked_full,554054.0,540462.0,1682403.0
new_2026_104,Lewis Koumas,Liverpool,new_linked_full,514514.0,492374.0,1364042.0
new_2026_116,Lukás Hornícek,Newcastle United,new_linked_full,470551.0,415682.0,1186978.0
new_2026_12,Mamadou Sangaré,Brentford,new_linked_full,513545.0,442971.0,1185211.0
new_2026_112,Marcus Rashford,Manchester United,new_linked_full,176297.0,300299.0,696365.0
new_2026_3,Matteo Ruggeri,Aston Villa,new_linked_full,487992.0,402046.0,1051097.0
new_2026_124,Mikey Moore,Tottenham Hotspur,new_linked_full,499721.0,526481.0,1407250.0
new_2026_99,Nico Elvedi,Leeds United,new_linked_full,173774.0,243534.0,517346.0
new_2026_4,Nicolas Jackson,Aston Villa,new_linked_full,517052.0,426050.0,1197347.0
new_2026_24,Pep Chavarría,Chelsea,new_linked_full,498444.0,448468.0,988805.0
new_2026_20,Promise David,Brighton and Hove Albion,new_linked_full,538007.0,532188.0,1252132.0
new_2026_105,Ronald Araujo,Liverpool,new_linked_full,445087.0,384711.0,921253.0
new_2026_117,Sean Steur,Newcastle United,new_linked_full,636852.0,552573.0,1643770.0
new_2026_56,Shea Charles,Fulham,new_linked_full,463210.0,428060.0,1281452.0
new_2026_47,Takehiro Tomiyasu,Crystal Palace,new_linked_full,223723.0,377283.0,664444.0
new_2026_100,Tarik Muharemovic,Leeds United,new_linked_full,522047.0,439533.0,1250485.0
new_2026_122,Thomas Meunier,Sunderland,new_linked_full,93605.0,104376.0,277771.0
new_2026_25,Valentín Barco,Chelsea,new_linked_full,543158.0,419341.0,1272440.0
new_2026_106,Víctor Muñoz,Liverpool,new_linked_full,551499.0,548106.0,1553105.0
new_2026_120,Xaver Schlager,Nottingham Forest,new_linked_full,204561.0,262856.0,620027.0
new_2026_21,Zadok Yohanna,Brighton and Hove Albion,new_linked_full,700308.0,623567.0,1782648.0
new_2026_49,Zavier Gozo,Crystal Palace,new_linked_full,559152.0,505602.0,1455818.0
new_2026_5,Zion Suzuki,Aston Villa,new_linked_full,433969.0,447570.0,1053679.0
new_2026_9,Álvaro Rodríguez,Bournemouth,new_linked_full,561245.0,460772.0,1327406.0
new_2026_50,Óscar Mingueza,Crystal Palace,new_linked_full,242313.0,397469.0,952095.0
new_2026_92,Abdoul Ouattara,Ipswich Town,new_linked_partial,,433937.0,1343053.0
new_2026_81,Abdul Fatawu,Ipswich Town,new_linked_partial,,430985.0,1265626.0
new_2026_13,Amario Cozier-Duberry,Brighton and Hove Albion,new_linked_partial,519324.0,,1254170.0
new_2026_29,Aurèle Amenda,Coventry City,new_linked_partial,,450271.0,1257648.0
new_2026_27,Bobby Thomas,Coventry City,new_linked_partial,,395615.0,1161885.0
new_2026_35,Brandon Thomas-Asante,Coventry City,new_linked_partial,,331235.0,776184.0
new_2026_33,Caleb Yirenkyi,Coventry City,new_linked_partial,,561984.0,1615927.0
new_2026_31,Carl Rushworth,Coventry City,new_linked_partial,,421944.0,1187236.0
new_2026_88,Chuba Akpom,Ipswich Town,new_linked_partial,,122294.0,413158.0
new_2026_71,Cody Drameh,Hull City,new_linked_partial,,414473.0,962046.0
new_2026_89,Daizen Maeda,Ipswich Town,new_linked_partial,,377287.0,728765.0
new_2026_85,Dara O'Shea,Ipswich Town,new_linked_partial,,362826.0,789578.0
new_2026_87,Darnell Furlong,Ipswich Town,new_linked_partial,,262401.0,609733.0
