canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
new_2026_254,Lennard Maloney,1. FSV Mainz 05,new_linked_partial,433156.0,,921197.0
new_2026_53,Lennart Karl,Bayern Munich,new_linked_partial,648440.0,557706.0,
new_2026_304,Loris Karius,FC Schalke 04,new_linked_partial,,107176.0,287894.0
new_2026_71,Luca Reggiani,Borussia Dortmund,new_linked_partial,631121.0,,1845173.0
new_2026_165,Luca Schnellbacher,SV 07 Elversberg,new_linked_partial,,446542.0,459010.0
new_2026_166,Luca Sirch,SV 07 Elversberg,new_linked_partial,,485040.0,1097361.0
new_2026_54,Luis Díaz,Bayern Munich,new_linked_partial,244731.0,377168.0,
new_2026_154,Lukas Petkov,SV 07 Elversberg,new_linked_partial,,406672.0,1093782.0
new_2026_158,Lukas Pinckert,SV 07 Elversberg,new_linked_partial,,446537.0,1280560.0
new_2026_105,Lukas Ullrich,Borussia Mönchengladbach,new_linked_partial,513440.0,,1398483.0
new_2026_161,Lukasz Poreba,SV 07 Elversberg,new_linked_partial,,424465.0,962113.0
new_2026_55,Manuel Neuer,Bayern Munich,new_linked_partial,20388.0,13754.0,
new_2026_144,Mario Götze,Eintracht Frankfurt,new_linked_partial,69600.0,,177714.0
new_2026_274,Marvin Pieringer,SC Paderborn 07,new_linked_partial,,408909.0,956913.0
new_2026_106,Mathieu Nguefack,Borussia Mönchengladbach,new_linked_partial,648805.0,,1975572.0
new_2026_73,Mathis Albert,Borussia Dortmund,new_linked_partial,609623.0,,1692797.0
new_2026_273,Mattes Hansen,SC Paderborn 07,new_linked_partial,,487066.0,1515976.0
new_2026_168,Maurice Krattenmacher,SV 07 Elversberg,new_linked_partial,,485137.0,1412933.0
new_2026_298,Max Finkgräfe,RB Leipzig,new_linked_partial,629741.0,,1529161.0
